MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MoSold,SaleType,SaleCondition,SalePrice
20,RL,1.4326183300679207,2.1921467437260027,Pave,NA,Reg,Lvl,3,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,0,CBlock,3,3,1,4,763.0,1,192.0,955.0,GasA,4,Y,SBrkr,1.9259568771685707,0,1.9259568771685707,1.0,1,0,3,1,2,6,0,0,0,Attchd,1966.0,1,1.0,386.0,0,0,2,0,0,0,0,0,0,0,MnPrv,NA,1,WD,Normal,2.4640185346254393
60,RL,1.4397184637016933,2.2552221082483124,Pave,NA,IR2,Lvl,3,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,6,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,0,PConc,4,3,3,6,182.0,1,612.0,794.0,GasA,3,Y,SBrkr,1.898681284609971,676,1.9869174082104262,0.0,2,0,3,1,2,6,0,0,0,Attchd,1997.0,2,2.0,388.0,0,0,2,0,75,0,0,0,0,0,NA,NA,7,WD,Normal,2.4918744028146134
50,RM,1.3740303948169557,2.167765495145174,Pave,NA,Reg,Lvl,3,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,0,PConc,3,3,1,1,0.0,1,816.0,816.0,GasA,2,Y,SBrkr,1.9027661683945178,0,1.9558426761373462,0.0,1,0,3,1,2,6,0,1,4,Detchd,1985.0,1,2.0,528.0,0,0,2,112,0,0,0,0,0,0,MnPrv,Shed,9,WD,Normal,2.4551628308515663
90,RM,1.5476647089811362,2.2021592581114304,Grvl,NA,IR2,Bnk,3,Corner,Mod,IDOTRR,RRNn,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,0,CBlock,4,3,4,2,104.0,6,0.0,816.0,GasA,2,N,SBrkr,1.9027661683945178,0,1.9027661683945178,1.0,1,0,2,1,2,5,0,0,0,CarPort,1963.0,1,2.0,516.0,0,0,2,106,0,0,0,0,0,0,NA,NA,5,WD,Normal,2.4517148155804023
20,RL,1.4397184637016933,2.3818752390165927,Pave,NA,IR1,Low,3,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,None,0.0,3,0,CBlock,5,3,4,6,1810.0,1,32.0,1842.0,GasA,3,Y,SBrkr,2.0173809102782734,0,2.0173809102782734,2.0,0,1,0,1,3,5,0,1,4,Attchd,1981.0,2,3.0,894.0,0,0,2,857,72,0,0,0,0,0,NA,NA,11,WD,Normal,2.5541993684595075
80,RL,1.4096066464289525,2.1829709605686265,Pave,NA,Reg,Bnk,3,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,0,CBlock,3,3,1,5,384.0,1,0.0,384.0,GasA,2,Y,SBrkr,1.976195452757949,0,1.976195452757949,0.0,1,0,3,1,2,6,1,1,3,Detchd,1962.0,1,2.0,572.0,0,0,2,0,50,0,0,0,0,0,MnPrv,NA,2,WD,Normal,2.46600324507219
20,RL,1.5271796258079011,2.2222086390837656,Pave,NA,IR1,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,272.0,2,0,CBlock,3,3,1,4,490.0,1,935.0,1425.0,GasA,3,Y,SBrkr,1.982645233380022,0,1.982645233380022,0.0,2,0,3,1,2,7,0,1,4,Attchd,1964.0,0,2.0,576.0,0,0,2,0,0,0,407,0,0,0,NA,NA,7,WD,Normal,2.493493514972802
160,FV,1.1562690064065475,2.064382007011821,Pave,Pave,Reg,Lvl,3,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,3,0,PConc,4,3,1,6,649.0,1,321.0,970.0,GasA,4,Y,SBrkr,1.9301594875253774,756,2.0096982343587846,1.0,2,1,3,1,3,7,0,0,0,Attchd,1999.0,2,2.0,480.0,0,0,2,115,0,0,0,0,0,0,NA,NA,8,WD,Abnorml,2.489740988473999
60,RL,1.5015489517809617,2.2367264670153384,Pave,NA,IR1,Lvl,3,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,0,PConc,4,3,1,1,0.0,1,860.0,860.0,GasA,4,Y,SBrkr,1.9105689984888319,860,2.0082247128455055,0.0,2,1,3,1,3,7,0,0,0,Attchd,2004.0,0,2.0,565.0,0,0,2,0,70,0,0,0,0,0,NA,NA,8,WD,Normal,2.5004861327950807
60,RL,1.4326183300679207,2.2537977486493372,Pave,NA,IR2,HLS,3,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,1031.0,4,0,PConc,5,3,4,1,0.0,1,1410.0,1410.0,GasA,4,Y,SBrkr,1.9827418295564325,1519,2.077923401899284,0.0,3,1,3,1,3,10,0,1,4,BuiltIn,2006.0,2,3.0,641.0,0,0,2,192,0,37,0,0,0,0,NA,NA,10,New,Partial,2.5643148044440447
20,RL,1.4096066464289525,2.184008326729816,Pave,NA,Reg,Bnk,3,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,0,CBlock,3,3,3,5,632.0,1,148.0,780.0,GasA,4,Y,SBrkr,1.8960134608664656,0,1.8960134608664656,0.0,1,0,2,1,2,4,0,0,0,Detchd,1973.0,1,1.0,352.0,0,0,2,196,0,0,0,0,0,0,MnPrv,NA,1,WD,Normal,2.4625987260254028
20,RL,1.4214526816086592,2.248997359667139,Pave,NA,Reg,Lvl,3,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,0,PConc,4,3,1,5,941.0,1,217.0,1158.0,GasA,4,Y,SBrkr,1.95365857491023,0,1.95365857491023,1.0,1,1,3,1,3,5,0,0,0,Detchd,2006.0,1,2.0,576.0,0,0,2,0,50,0,0,0,0,0,NA,NA,5,New,Partial,2.482432784973651
75,RM,1.4096066464289525,2.184008326729816,Pave,NA,Reg,Lvl,3,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,7,1920,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,0,BrkTil,3,2,1,1,0.0,1,530.0,530.0,GasA,2,N,SBrkr,1.8507750728533294,530,1.9477678210337204,0.0,1,0,3,1,1,6,0,0,0,Detchd,1935.0,1,1.0,288.0,0,0,0,0,0,144,0,0,0,0,NA,NA,3,WD,Normal,2.444334259168214
120,RL,1.3308317646057786,2.1714045726045734,Pave,NA,IR1,Lvl,3,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,3,0,PConc,4,4,2,6,24.0,1,1346.0,1370.0,GasA,4,Y,SBrkr,1.9772102940325964,0,1.9772102940325964,0.0,2,0,2,1,3,6,0,1,4,Attchd,2006.0,0,2.0,484.0,0,0,2,120,49,0,0,0,0,0,NA,NA,10,WD,Normal,2.5029508009500403
70,RM,1.3640546328884455,2.2235309737128595,Pave,NA,IR1,Bnk,3,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,7,6,1921,1950,Gable,CompShg,Stucco,Stucco,None,0.0,2,0,BrkTil,3,3,1,1,0.0,1,576.0,576.0,GasA,3,Y,SBrkr,1.9176009879247597,808,2.0074417408949987,0.0,2,0,3,1,2,9,0,0,0,Detchd,1990.0,1,2.0,480.0,0,0,2,12,11,64,0,0,0,0,GdPrv,NA,4,WD,Normal,2.4722770394194904
60,RL,1.4397184637016933,2.2132949598840286,Pave,NA,Reg,Lvl,3,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,573.0,2,0,PConc,4,3,1,6,739.0,1,318.0,1057.0,GasA,4,Y,SBrkr,1.9406377006478142,977,2.0304823076487666,1.0,2,1,3,1,3,8,0,0,0,Attchd,1998.0,0,2.0,645.0,0,0,2,576,36,0,0,0,0,0,GdPrv,NA,2,WD,Normal,2.5095266997049
60,RL,1.465736890326896,2.2157824692388104,Pave,NA,Reg,Lvl,3,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,344.0,3,0,PConc,5,3,3,1,0.0,1,1143.0,1143.0,GasA,4,Y,SBrkr,1.951808670493817,1330,2.055812981436106,0.0,2,1,4,1,3,9,0,1,4,BuiltIn,2004.0,0,3.0,852.0,0,0,2,192,151,0,0,0,0,0,NA,NA,10,WD,Normal,2.5389731120732053
20,RL,1.4397184637016933,2.2923807059533083,Pave,NA,Reg,Lvl,3,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,7,5,1970,1989,Gable,CompShg,Plywood,Plywood,BrkFace,287.0,2,0,CBlock,4,3,4,6,912.0,1,1035.0,1947.0,GasA,2,Y,SBrkr,2.041141027826659,0,2.041141027826659,1.0,2,0,3,1,2,7,1,1,4,Attchd,1970.0,0,2.0,576.0,0,0,2,301,0,0,0,0,0,0,NA,NA,7,WD,Normal,2.493264304579342
20,RL,1.453173761903945,2.2272927030226635,Pave,NA,IR1,Lvl,3,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,167.0,3,0,PConc,4,3,3,6,1013.0,1,440.0,1453.0,GasA,4,Y,SBrkr,1.987753993338132,0,1.987753993338132,1.0,2,0,3,1,3,7,0,0,0,Attchd,2003.0,0,2.0,558.0,0,0,2,144,29,0,0,0,0,0,NA,NA,6,WD,Normal,2.511896643997454
30,RM,1.3481114856713152,2.1324548238221444,Pave,NA,Reg,Lvl,3,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,4,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,1,CBlock,3,3,1,1,0.0,1,747.0,747.0,GasA,2,Y,SBrkr,1.8895008103229163,0,1.8895008103229163,0.0,1,0,2,1,2,4,0,0,0,Attchd,1945.0,1,1.0,220.0,0,0,2,0,0,0,0,0,0,0,NA,NA,6,WD,Normal,2.4238980612040533
50,RL,1.4803421887365897,2.2674321422227757,Pave,NA,Reg,Lvl,3,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,7,4,1953,1953,Gable,CompShg,BrkFace,AsbShng,None,0.0,3,0,CBlock,3,3,1,4,603.0,1,701.0,1304.0,GasW,2,Y,SBrkr,1.9703507079297284,983,2.0457549919787263,0.0,2,0,3,1,2,7,0,1,3,Attchd,1953.0,2,2.0,667.0,0,0,2,0,21,114,0,0,0,0,NA,NA,7,WD,Normal,2.5115368702785252
20,RL,1.5159789342503565,2.2535595472148486,Pave,NA,IR1,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,1115.0,2,1,CBlock,4,3,4,5,1880.0,1,343.0,2223.0,GasA,4,Y,SBrkr,2.0420787802801073,0,2.0420787802801073,1.0,2,0,3,1,2,8,0,2,4,Attchd,1973.0,2,2.0,516.0,0,0,2,300,0,0,0,0,0,0,NA,NA,2,WD,Normal,2.5180934506011994
20,RL,1.4431723270012284,2.190062539806233,Pave,NA,Reg,Lvl,3,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,6,1982,2006,Gable,CompShg,HdBoard,Plywood,None,0.0,2,0,CBlock,3,3,1,5,565.0,1,280.0,845.0,GasA,2,Y,SBrkr,1.9079614968395553,0,1.9079614968395553,1.0,1,0,2,1,2,4,0,0,0,Detchd,1987.0,1,2.0,360.0,0,0,2,0,0,0,0,0,0,0,NA,NA,6,WD,Normal,2.46567593253044
60,RL,1.4595599466308458,2.22184584771914,Pave,NA,IR1,Lvl,3,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,2,0,PConc,4,3,1,1,0.0,1,832.0,832.0,GasA,3,Y,SBrkr,1.9148008989701926,833,2.0080685322154483,0.0,2,1,3,1,2,7,0,1,3,Attchd,1998.0,2,2.0,427.0,0,0,2,0,94,0,0,291,0,0,NA,NA,12,WD,Normal,2.495525989812908
20,RL,1.4912513280732116,2.2224745412736597,Pave,NA,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,2003,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,104.0,2,0,CBlock,3,3,1,5,320.0,4,404.0,1086.0,GasA,3,Y,SBrkr,1.9445172509220863,0,1.9445172509220863,1.0,1,0,3,1,2,6,0,0,0,Attchd,1989.0,1,2.0,490.0,0,0,2,0,0,0,0,0,0,0,GdWo,NA,5,WD,Normal,2.4751760547571364
50,RM,1.4096066464289525,2.1591635329948065,Pave,NA,Reg,Lvl,3,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,3,6,1915,1950,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,3,1,CBlock,2,3,1,1,0.0,1,840.0,840.0,GasA,3,N,SBrkr,1.9070804976432572,765,1.9988927420293303,0.0,2,0,3,2,2,8,0,0,0,Detchd,1915.0,1,1.0,379.0,0,0,2,0,0,202,0,0,0,0,NA,NA,5,WD,Normal,2.4496520677533042
180,RM,1.1133440539599853,1.9981305833885195,Pave,NA,Reg,Lvl,3,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,5,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,2,0,CBlock,4,3,4,6,462.0,1,0.0,462.0,GasA,2,Y,SBrkr,1.8350266658415657,462,1.9308955197952244,1.0,1,0,2,1,2,5,0,0,0,BuiltIn,1973.0,1,1.0,297.0,0,0,2,120,101,0,0,0,0,0,GdWo,NA,11,WD,Normal,2.4352448996289886
20,RL,1.4397184637016933,2.2021984020310885,Pave,NA,IR1,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,0,CBlock,3,3,1,5,228.0,1,724.0,952.0,GasA,4,Y,FuseA,1.925498241255057,0,1.925498241255057,0.0,1,0,2,1,2,4,0,0,0,Detchd,1956.0,1,1.0,283.0,0,0,2,0,0,0,0,0,0,0,NA,NA,4,WD,Normal,2.469672043392189
50,RM,1.3640546328884455,2.2042640741231945,Pave,NA,Reg,Lvl,3,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1948,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,0,CBlock,3,3,1,4,336.0,6,295.0,672.0,GasA,2,Y,SBrkr,1.9426593482992907,213,1.9683024171602352,1.0,1,0,2,1,2,6,1,0,0,Detchd,1948.0,1,1.0,240.0,0,0,2,0,0,0,0,0,0,0,MnPrv,NA,1,WD,Normal,2.4640185346254393
90,RL,1.453173761903945,2.2284284441087707,Pave,NA,Reg,Lvl,3,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,4,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0.0,2,0,CBlock,3,3,1,1,0.0,1,1768.0,1768.0,GasA,2,N,SBrkr,2.0119124523405514,0,2.0119124523405514,0.0,2,0,4,2,2,8,0,0,0,NA,0.0,3,0.0,0.0,3,2,2,0,0,0,0,0,0,0,NA,NA,4,WD,Normal,2.4701381210848408
50,RM,1.4096066464289525,2.224991036581172,Pave,Grvl,Reg,Lvl,3,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,6,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,0,PConc,3,3,1,1,0.0,1,440.0,440.0,GasA,3,Y,SBrkr,1.8756454984617934,548,1.9621728274140617,0.0,1,1,2,1,2,5,0,0,0,Detchd,1966.0,1,2.0,440.0,0,0,2,74,0,128,0,0,0,0,MnPrv,NA,5,WD,Normal,2.4517148155804023
60,RL,1.5271796258079011,2.248414466891173,Pave,NA,Reg,Lvl,3,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,BrkFace,576.0,2,1,CBlock,4,3,1,3,448.0,1,448.0,896.0,GasA,2,Y,SBrkr,1.9565622418148598,960,2.0372508050008924,0.0,2,1,4,1,3,8,0,1,4,Attchd,1968.0,2,1.0,509.0,0,0,2,0,72,0,0,252,0,0,NA,NA,6,WD,Normal,2.49922307820942
120,RM,1.242924991852436,2.1296393665059616,Pave,NA,Reg,Lvl,3,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,443.0,2,1,PConc,5,4,1,6,1201.0,1,36.0,1237.0,GasA,4,Y,SBrkr,1.9738287132357522,0,1.9738287132357522,1.0,2,0,2,1,2,5,0,0,0,Attchd,1998.0,2,2.0,405.0,0,0,2,0,199,0,0,0,0,0,NA,NA,3,WD,Normal,2.480016030683119
20,RL,1.4717169160496426,2.2225382503212177,Pave,NA,Reg,Lvl,3,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,468.0,2,0,PConc,4,3,1,6,33.0,1,1530.0,1563.0,GasA,4,Y,SBrkr,1.995293651507825,0,1.995293651507825,0.0,2,0,3,1,3,6,0,1,4,Attchd,2007.0,0,3.0,758.0,0,0,2,144,99,0,0,0,0,0,NA,NA,10,WD,Normal,2.5184231028679545
20,RL,1.4775113193551406,2.2074946892964324,Pave,NA,IR1,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkCmn,66.0,2,0,CBlock,3,3,1,1,0.0,1,1065.0,1065.0,GasA,3,Y,SBrkr,1.9417199650751427,0,1.9417199650751427,0.0,1,1,3,1,2,6,0,0,0,Detchd,1974.0,1,2.0,461.0,0,0,2,74,0,0,0,0,0,0,NA,NA,7,COD,Normal,2.463682807952433
80,RL,1.4397184637016933,2.2029133257342557,Pave,NA,IR1,Lvl,3,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,22.0,2,0,PConc,4,3,1,1,0.0,1,384.0,384.0,GasA,3,Y,SBrkr,1.9005539723728133,670,1.9872899408119478,0.0,2,1,3,1,2,7,0,1,3,BuiltIn,1995.0,2,2.0,400.0,0,0,2,120,72,0,0,0,0,0,NA,Shed,5,WD,Normal,2.487793398182141
60,RL,1.5677385634836343,2.270477591639829,Pave,NA,Reg,Lvl,3,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1991,1992,Hip,CompShg,HdBoard,HdBoard,BrkFace,284.0,3,0,CBlock,4,3,1,1,0.0,1,1288.0,1288.0,GasA,4,Y,SBrkr,1.9700295630450926,1116,2.0528771083532065,0.0,2,1,4,1,3,9,0,1,3,Attchd,1991.0,1,2.0,462.0,0,0,2,127,82,0,0,0,0,0,NA,NA,4,WD,Normal,2.5232004037997515
60,RL,1.569453284877013,2.239135858036107,Pave,NA,IR2,Lvl,3,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,0,PConc,4,3,3,1,0.0,1,684.0,684.0,GasA,4,Y,SBrkr,1.8760941711984034,876,1.9950323805664025,0.0,2,1,3,1,3,6,0,1,4,BuiltIn,2005.0,2,2.0,400.0,0,0,2,100,38,0,0,0,0,0,NA,NA,3,WD,Normal,2.4904587564623863
160,FV,1.3053227409632366,2.1140511581265247,Pave,Pave,Reg,Lvl,3,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,3,0,PConc,4,3,3,1,0.0,1,612.0,612.0,GasA,4,Y,SBrkr,1.8589089978594768,612,1.961485290517051,0.0,2,1,2,1,3,4,0,0,0,Detchd,2009.0,0,2.0,528.0,0,0,2,0,234,0,0,0,0,0,NA,NA,6,New,Partial,2.485795075786355
50,C (all),1.537718545324583,2.2021331536119635,Pave,NA,IR1,Lvl,3,Corner,Gtl,IDOTRR,Feedr,Feedr,1Fam,1.5Fin,3,2,1915,1982,Hip,CompShg,Plywood,Plywood,None,0.0,1,2,CBlock,3,2,1,1,0.0,1,1013.0,1013.0,GasA,2,N,SBrkr,1.934512803107904,0,1.9920307956590648,0.0,1,0,2,1,1,6,0,0,0,NA,0.0,3,0.0,0.0,3,2,0,0,0,156,0,0,0,0,MnPrv,NA,10,ConLD,Abnorml,2.4292535613892587
20,RL,1.4096066464289525,2.1967698919006833,Pave,NA,Reg,Lvl,3,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,4,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,0,PConc,4,3,1,6,588.0,1,402.0,990.0,GasA,4,Y,SBrkr,1.9311887393360518,0,1.9311887393360518,1.0,1,0,3,1,2,5,0,0,0,NA,0.0,3,0.0,0.0,3,2,2,0,0,0,0,0,0,0,NA,NA,8,WD,Normal,2.4617067533428205
20,RL,1.4096066464289525,2.184008326729816,Pave,NA,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1950,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,2,0,Slab,0,0,0,0,0.0,0,0.0,0.0,GasA,2,Y,FuseA,1.9383064558440293,0,1.9383064558440293,0.0,1,0,2,1,2,4,0,0,0,Detchd,1950.0,1,2.0,420.0,0,0,2,0,29,0,0,0,0,0,NA,NA,7,WD,Normal,2.4516364625866887
20,RL,1.4912513280732116,2.2025240041449994,Pave,NA,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1961,1961,Hip,CompShg,HdBoard,HdBoard,BrkCmn,203.0,2,0,CBlock,3,3,1,3,600.0,1,635.0,1235.0,GasA,2,Y,SBrkr,1.9627428591743705,0,1.9627428591743705,0.0,1,0,2,1,2,6,0,0,0,Attchd,1961.0,1,2.0,480.0,0,0,2,0,0,0,0,0,0,0,GdWo,NA,12,WD,Abnorml,2.4422449902141423
30,RL,1.4775113193551406,2.2512939509295093,Pave,Grvl,IR1,HLS,3,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,7,1921,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,1,BrkTil,4,3,1,5,713.0,1,163.0,876.0,GasA,4,Y,SBrkr,1.9273229429073346,0,1.9273229429073346,1.0,1,0,2,1,2,5,0,0,0,Detchd,1921.0,1,2.0,432.0,0,0,2,0,0,44,0,0,0,0,NA,NA,8,WD,Normal,2.48528726645424
190,C (all),1.4096066464289525,2.184008326729816,Pave,NA,Reg,Lvl,3,Corner,Gtl,OldTown,Norm,Norm,2fmCon,2.5Unf,6,6,1910,1998,Hip,CompShg,MetalSd,MetalSd,None,0.0,2,0,BrkTil,3,2,2,3,1046.0,1,168.0,1214.0,GasW,4,N,SBrkr,1.9655540802789182,1031,2.0459808862158444,0.0,2,0,4,2,2,9,0,1,4,Detchd,1900.0,1,2.0,506.0,0,0,2,0,0,0,0,99,0,0,NA,NA,11,WD,Normal,2.4685103395935983
60,RL,1.4431723270012284,2.2128507700205358,Pave,NA,IR1,Lvl,3,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,1,PConc,4,3,1,6,648.0,1,176.0,824.0,GasA,4,Y,SBrkr,1.9180888353646526,881,2.013266183179461,1.0,2,1,3,1,3,7,0,0,0,Attchd,1997.0,0,2.0,684.0,0,0,2,0,162,0,0,0,0,0,NA,NA,5,WD,Normal,2.5038547455495594
60,RL,1.4397184637016933,2.2177415293231064,Pave,NA,IR2,Lvl,3,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,8,1993,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,4,1,PConc,4,4,1,5,310.0,1,370.0,680.0,GasA,3,Y,SBrkr,1.8751953057495208,790,1.9869174082104262,0.0,2,1,3,1,2,6,0,1,3,BuiltIn,1993.0,2,2.0,420.0,0,0,2,232,63,0,0,0,0,0,NA,Shed,4,WD,Normal,2.495525989812908
20,RL,1.4717169160496426,2.2231519726663933,Pave,NA,IR1,Lvl,3,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,3,0,PConc,4,3,3,5,1162.0,1,426.0,1588.0,GasA,4,Y,SBrkr,1.9974490003936773,0,1.9974490003936773,0.0,2,0,3,1,3,6,0,0,0,Attchd,1999.0,0,2.0,472.0,0,0,2,158,29,0,0,0,0,0,NA,NA,8,WD,Normal,2.5074613114349393
20,RL,1.4563938230443614,2.229846947451372,Pave,NA,Reg,HLS,3,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1965,1965,Hip,CompShg,HdBoard,HdBoard,BrkFace,48.0,2,0,CBlock,3,3,1,3,520.0,1,440.0,960.0,GasA,2,Y,FuseF,1.9267176142078994,0,1.9267176142078994,1.0,1,0,3,1,2,6,0,0,0,Attchd,1965.0,2,1.0,432.0,0,0,1,120,0,0,0,0,0,0,NA,NA,5,WD,Normal,2.4387751963704227
30,RL,1.4912513280732116,2.2268874727351387,Pave,NA,Reg,Lvl,3,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,0,BrkTil,3,3,1,5,108.0,1,350.0,458.0,GasA,1,N,SBrkr,1.9061934549016295,0,1.9061934549016295,0.0,1,0,2,1,2,5,0,0,0,Basment,1920.0,1,1.0,366.0,1,0,2,0,0,77,0,0,0,0,NA,Shed,5,COD,Abnorml,2.427153578596063
20,RL,1.4687507892374685,2.2126514037714164,Pave,NA,IR1,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1959,1959,Gable,CompShg,Plywood,Plywood,None,0.0,2,0,CBlock,3,3,1,5,569.0,1,381.0,950.0,GasA,1,Y,SBrkr,1.9616001466144728,0,1.9616001466144728,1.0,1,1,3,1,2,6,0,0,0,NA,0.0,3,0.0,0.0,3,2,2,352,0,0,0,0,0,0,NA,Shed,1,WD,Normal,2.4653143013429797
